"345 코브라","RED(nat)","4","0","11","17039000","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0",
"NS550","단일상품","0","0","81","10493000","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","0","0","0","0","0","0","2","0","0","6","4","3","1","0","0","0","11","0","3","1","2","0","0","3","3","2","0","1","0","0","4","0","0","3","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","3","0","0","0","0","0","1","3","0","0","1","0","0","1","0","5","2","1","0","0","2","0",
"NS330","블랙","1","0","95","10252300","5","5","7","0","0","8","1","8","5","3","0","0","3","2","1","1","3","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","8","1","0","0","0","2","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","0","0","0","2","0","0","0","1","0","0","1","1","1","0","0","0","0","8","0","1","0","3","0","0","2","0",
"NS330","레드","1","0","107","10132400","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","0","3","3","1","0","0","5","3","0","1","0","0","0","5","0","5","2","4","0","0","5","2","3","0","0","0","0","4","0","1","2","3","0","0","0","8","2","2","2","0","0","1","1","1","1","1","0","0","8","1","2","1","3","0","0","3","1","2","0","0","0","0","3","0","1","0","1","0","0","3","2",
"커버 밤부","퍼플","0","0","391","9014000","5","3","2","0","0","32","6","8","4","6","0","0","17","0","1","6","2","0","0","21","3","2","1","3","1","0","12","4","1","1","0","0","0","15","0","11","5","6","0","0","15","3","3","1","0","0","0","18","4","1","3","5","0","0","0","20","3","4","7","0","0","17","8","4","2","6","0","0","17","0","1","3","1","0","0","8","3","1","2","3","0","0","22","5","0","1","3","0","0","13","6",
"밤부체어","G그린","1","0","221","8725000","4","5","3","0","0","14","5","0","4","1","0","0","8","4","3","5","2","0","0","14","0","0","1","6","0","0","5","4","2","3","0","0","0","8","0","3","2","1","0","0","6","4","1","2","2","0","0","4","3","1","4","4","0","0","0","9","4","0","1","0","0","10","0","0","2","0","0","0","6","0","2","1","1","0","0","6","3","1","1","0","0","0","12","3","0","2","4","0","0","14","1",
"커버 밤부","그린","3","1","350","8277700","7","7","3","0","0","14","8","4","8","2","0","0","13","8","5","6","1","0","0","25","1","1","3","6","0","0","9","6","4","5","0","0","0","8","0","7","2","5","0","0","11","5","2","4","2","0","0","17","4","0","7","7","0","0","0","20","2","0","1","0","0","16","1","2","7","0","0","0","8","1","3","4","1","0","0","7","2","2","2","0","0","0","16","6","0","2","4","0","0","14","2",
"밤부체어","W퍼플","0","0","335","8027000","6","4","3","0","0","22","4","5","2","4","0","0","10","0","3","2","0","0","0","19","4","3","2","2","0","0","11","1","1","3","0","0","0","14","0","7","6","5","0","0","16","3","4","1","0","0","0","10","4","1","5","6","0","0","0","13","2","2","2","0","0","12","6","7","4","4","0","0","14","1","2","1","2","0","0","9","6","2","1","3","0","0","23","7","1","2","3","0","0","11","2",
"206 테너","HAVANA(Half)","1","0","6","7194000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"밤부체어","G블루","1","0","191","6980000","3","3","3","0","0","4","2","1","6","0","0","0","5","3","3","3","2","0","0","8","2","0","0","2","0","0","6","1","1","0","0","0","0","4","0","4","1","3","0","0","9","0","1","1","0","0","0","14","1","2","1","3","0","0","0","12","3","2","2","0","0","10","2","2","4","0","0","0","5","2","1","3","0","0","0","11","2","0","4","2","0","0","7","1","2","3","2","0","0","4","3",
"하이체어골든팩","화이트","208","0","17","6289900","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","1","2","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",
"206 테너","LATTE(Half)","10","0","6","6105000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"메쉬체어","단일상품","10","0","32","5837000","1","1","0","0","0","2","1","0","1","2","0","0","4","1","0","0","0","0","0","1","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","1","0","0","0","0","0","3","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1",
"커버 - 체인지 (유아소파)","플레인 그린","6","0","98","5344130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","3","0","0","1","2","0","0","2","1","2","0","0","0","0","7","0","2","5","3","0","0","2","3","0","3","2","0","0","6","0","1","2","1","0","0","0","2","2","1","0","0","0","3","0","2","0","4","0","0","5","1","3","1","1","0","0","7","2","0","0","0","0","0","6","2","0","2","1","0","0","1","0",
"구 맘스툴","단일상품","0","0","855","5048500","4","7","1","0","0","7","5","3","3","0","0","0","178","7","4","2","1","0","0","7","2","55","4","5","0","0","6","0","1","54","0","0","0","9","0","3","7","9","0","0","6","0","68","11","3","0","0","6","7","1","49","6","0","0","0","12","1","53","1","0","0","2","3","4","74","0","0","0","4","1","0","0","38","0","0","5","2","2","2","40","0","0","10","5","0","45","3","0","0","6","1",
"커버 밤부","블루","0","0","215","4569300","4","4","3","0","0","8","2","1","5","0","0","0","6","2","4","2","2","0","0","12","3","3","1","2","0","0","5","3","0","1","0","0","0","5","0","7","2","2","0","0","7","0","3","2","0","0","0","10","7","2","2","8","0","0","0","12","2","1","2","0","0","12","1","0","4","0","0","0","8","0","3","3","0","0","0","10","2","0","2","1","0","0","10","1","1","2","1","0","0","4","3",
"밤부체어","G오렌지","1","0","133","4537000","3","0","1","0","0","9","3","3","0","0","0","0","11","2","1","2","0","0","0","7","3","2","2","1","0","0","5","1","1","1","0","0","0","10","0","2","1","1","0","0","1","1","1","1","2","0","0","10","1","2","1","0","0","0","0","6","1","0","0","0","0","4","3","0","2","0","0","0","2","1","0","1","2","0","0","2","0","2","2","0","0","0","5","1","1","0","0","0","0","4","2",
"커버-NS공용","블랙(뉴)","0","0","114","4422900","0","2","0","0","0","0","0","0","0","1","0","3","2","1","1","1","0","0","0","1","0","3","2","1","0","0","4","1","1","2","0","0","0","8","0","3","1","1","0","0","4","5","3","0","0","0","0","1","2","1","1","1","0","0","0","4","0","1","1","0","0","5","2","0","1","0","0","0","2","4","2","1","1","0","0","3","1","1","2","1","0","0","5","2","3","4","5","0","0","3","3",
"커버 밤부","오렌지","3","0","181","4286200","2","3","2","0","0","8","5","3","0","0","0","0","7","6","1","4","0","0","0","14","5","3","2","3","0","0","9","3","1","2","0","0","0","12","0","4","2","2","0","0","7","3","1","1","1","0","0","9","1","2","1","1","0","0","0","7","0","0","0","0","0","5","3","1","2","0","0","0","5","1","1","1","0","0","0","3","0","2","2","0","0","0","6","1","2","1","0","0","0","5","3",
"등받이커버-NS공용","블랙(뉴)","20","0","75","4285900","0","1","0","0","0","0","0","0","0","1","0","3","2","1","1","1","0","0","0","0","0","3","2","1","0","0","1","1","1","1","0","0","0","6","0","3","1","1","0","0","2","3","2","0","0","0","0","1","1","0","1","1","0","0","0","2","0","1","1","0","0","3","0","0","1","0","0","0","2","2","0","0","1","0","0","3","1","1","0","1","0","0","1","1","3","4","2","0","0","1","2",
"밤부체어","W그린","1","0","179","4188000","2","4","2","0","0","7","2","3","3","2","0","0","10","2","2","2","0","0","0","6","4","2","3","3","0","0","3","3","1","2","0","0","0","9","0","5","1","4","0","0","10","2","2","3","0","0","0","8","4","0","1","3","0","0","0","10","1","0","0","0","0","8","0","1","1","1","0","0","7","1","2","0","1","0","0","6","1","0","1","0","0","0","6","4","1","1","1","0","0","4","1",
"커버 - 체인지 (유아소파)","블루 에어플레인","67","0","101","4166730","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","1","1","2","3","0","0","1","0","0","1","0","0","0","3","0","0","21","2","0","0","1","0","2","1","2","0","0","5","4","1","4","1","0","0","0","3","1","3","1","0","0","4","0","0","0","3","0","0","3","1","0","1","1","0","0","7","1","0","1","3","0","0","3","0","0","0","2","0","0","2","1",
"커버 - 체인지 (유아소파)","플레인 오렌지","48","0","78","4054940","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","2","1","0","0","0","0","0","6","0","4","5","1","0","0","3","1","1","1","0","0","0","4","1","0","0","2","0","0","0","2","0","0","1","0","0","4","0","0","0","1","0","0","3","0","0","0","2","0","0","3","2","2","1","2","0","0","6","1","1","3","1","0","0","3","4",
"커버 - 체인지 (유아소파)","쉐브론 그레이","2","0","85","3762750","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","2","0","0","3","0","0","0","0","0","0","1","0","1","18","1","0","0","0","1","2","2","0","0","0","2","1","0","1","1","0","0","0","7","0","1","0","0","0","1","1","0","1","1","0","0","1","1","2","4","5","0","0","2","2","1","0","3","0","0","4","1","3","0","0","0","0","3","3",
"그로우 LED","어댑터(스완/호리즌)","0","0","1090","3744100","15","18","11","0","0","65","20","17","16","5","0","0","51","7","10","23","5","0","0","51","14","11","10","12","0","0","33","9","5","7","0","0","0","45","0","24","11","10","0","0","40","7","6","12","4","0","0","38","16","5","11","17","0","0","0","48","15","8","8","0","0","47","8","9","10","6","0","0","43","5","5","8","7","0","0","35","11","4","6","4","0","0","56","17","3","6","11","0","0","39","10",
"언더_리어탑바스켓","브라운","666","75","1987","3706600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68","12","0","0","23","11","6","12","13","0","0","212","11","5","11","5","0","0","0","87","15","11","20","0","0","49","567","8","50","11","0","0","53","16","38","11","8","0","0","41","13","5","8","8","0","0","63","423","5","13","12","0","0","49","14",
"모던 T&C","화이트","66","0","15","3508650","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","1",
"그로우백팩 핑크","단일상품","17","0","56","3213200","1","0","3","0","0","3","1","0","0","1","0","0","1","1","0","1","1","0","0","7","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","1","1","0","0","3","0","0","0","0","0","0","1","0","0","0","3","0","0","0","2","0","0","1","0","0","5","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","2","2","0","0","4","0","1","0","0","0","0","1","1",
"커버 - 체인지 (유아소파)","탄핑크","103","0","72","3101350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","3","0","1","1","0","0","0","7","0","1","18","0","0","0","0","0","2","2","0","0","0","4","0","0","0","0","0","0","0","5","2","0","0","0","0","1","0","0","1","0","0","0","2","0","0","2","0","0","0","3","2","1","1","0","0","0","3","0","0","0","0","0","0","6","0",
"그로우 데스크","다리W (패킹변경)","1","0","5","3095000","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",
"그로우 데스크","상판CN (패킹변경)","0","0","5","3095000","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",
"북서포트","핑크","4","0","514","2891200","7","9","5","0","0","37","8","7","4","3","0","0","28","2","5","10","1","0","0","22","3","4","3","1","0","0","15","3","0","2","0","0","0","28","0","13","6","6","0","0","26","3","4","3","2","0","0","15","6","1","8","5","0","0","0","18","8","5","5","0","0","24","7","8","4","5","0","0","22","1","1","6","1","0","0","19","5","1","3","0","0","3","24","9","1","2","4","0","0","18","5",
"투명매트","단일상품","0","0","316","2840000","3","3","3","0","0","19","10","6","6","3","0","0","11","1","1","4","0","0","0","17","4","4","0","1","0","0","9","4","8","4","0","0","0","9","0","11","0","2","0","0","17","1","2","10","0","0","0","11","4","2","3","1","0","0","0","17","4","1","4","0","0","14","4","3","3","9","0","0","8","0","0","3","0","0","5","8","3","0","1","1","0","0","16","1","0","1","4","0","0","10","2",
"커버 밤부","레드","0","0","122","2701400","1","0","1","0","0","3","2","0","3","0","0","0","5","0","0","3","0","0","0","11","0","3","0","1","0","0","5","0","1","1","0","0","0","8","0","3","0","1","0","0","6","0","1","2","0","0","0","5","1","1","0","0","0","0","0","13","0","0","3","0","0","7","0","1","1","0","0","0","8","0","0","0","0","0","0","2","0","0","1","1","0","0","8","0","1","2","2","0","0","4","0",
"커버 - 체인지 (유아소파)","핑크 리브스","38","0","69","2533490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","1","1","0","0","0","3","0","1","19","1","0","0","1","0","2","1","3","0","0","3","2","0","0","1","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","2","2","0","0","0","0","0","4","3","0","1","0","0","0","1","3","1","0","1","0","0","2","2",
"커버 - 자수 체인지 (유아소파)","플라워레드","2","0","30","2419710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","1","1","0","1","1","0","0","0","1","0","0","0","0","0","1","0","1","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","3","1",
"커버 - 체인지 (유아소파)","탄블루","1","0","57","2336290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","2","1","0","0","0","0","0","2","0","0","18","1","0","0","0","0","4","0","0","0","0","2","2","0","2","1","0","0","0","1","0","1","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","1","0","0","4","0","0","1","0","0","0","2","0",
"그로우 LED","호리즌(터치식)","1","0","229","2268300","8","3","4","0","0","10","4","1","4","1","0","0","12","1","5","8","0","0","0","13","4","1","2","1","0","0","5","1","2","1","0","0","0","13","0","4","1","2","0","0","2","2","2","4","1","0","0","9","4","2","1","2","0","0","0","12","1","0","6","0","0","10","1","0","2","0","0","0","7","1","3","4","2","0","0","2","3","0","3","0","0","0","12","3","0","1","1","0","0","15","0",
"그로우백팩 블루","단일상품","43","0","49","2228700","0","0","0","0","0","3","2","0","0","1","0","0","2","0","0","0","0","0","0","8","0","0","0","1","0","0","2","1","0","2","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","0","0","3","0","0","0","1","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","3","2","1","1","3","0","0","0","0","0",
"커버 - 체인지 (유아소파)","쉐브론 핑크","0","0","68","2204870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","1","18","0","0","0","1","1","2","0","0","0","0","3","0","1","1","1","0","0","0","8","0","0","0","0","0","2","0","0","1","2","0","0","1","0","0","1","1","0","0","3","1","1","0","4","0","0","2","1","2","0","0","0","0","2","2",
"그로우 LED","스완(버튼식)","35","0","839","2180500","8","13","8","0","0","55","16","12","11","3","0","0","36","5","5","16","4","0","0","38","10","3","8","11","0","0","28","8","2","5","0","0","0","34","0","24","10","8","0","0","38","5","4","7","2","0","0","29","12","3","10","12","0","0","0","35","13","8","2","0","0","37","7","9","8","6","0","0","36","4","2","6","5","0","0","33","8","4","3","3","0","0","44","13","3","5","9","0","0","23","10",
"커버 - 체인지 (유아소파)","스트라이프 블루","0","0","55","2137840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","0","0","0","2","1","0","1","0","0","0","2","0","0","1","1","0","0","2","0","6","0","0","0","0","2","1","1","2","0","0","0","0","2","1","1","2","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","0","0","4","0","0","3","3","2","0","1","0","0","0","1",
"북서포트","블랙","2267","0","659","2132400","10","10","6","0","0","34","14","3","13","2","0","0","24","6","6","13","4","0","0","38","10","0","7","11","0","0","23","7","4","3","0","0","0","25","0","12","5","7","0","4","23","3","3","6","2","0","0","27","8","4","8","12","0","0","0","37","8","4","5","0","0","26","3","5","4","2","0","0","24","4","4","2","6","0","0","19","6","5","3","4","0","3","36","8","4","6","6","0","0","22","6",
"밤부체어","G레드","6","0","70","2094000","0","1","0","0","0","3","1","0","0","0","0","0","2","0","0","3","0","0","0","6","0","0","0","0","0","0","4","0","1","1","0","0","0","6","0","1","0","0","0","0","2","0","0","2","0","0","0","3","2","1","0","0","0","0","0","6","1","2","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","10","0","0","0","1","0","0","3","0",
"밤부체어","G퍼플","0","0","159","2094000","2","1","1","0","0","14","5","4","5","0","0","0","7","0","0","8","1","0","0","3","1","0","0","0","0","0","5","1","0","0","0","0","0","12","0","5","2","1","0","0","6","0","1","0","0","0","0","6","1","0","0","3","0","0","0","9","3","1","2","0","0","8","1","1","0","3","0","0","12","0","0","4","1","0","0","2","0","0","2","0","0","0","5","0","0","0","0","0","0","6","4",
"커버 - 자수 체인지 (유아소파)","풋볼","3","0","27","1950030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1","1","1","0","0","1","0","0","1","0","0","0","2","1","0","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","1","0","1","0","0","0","0","2","0","0","0","1","0","0","0","0",
"커버 - 체인지 (유아소파)","플레인 퍼플","20","0","41","1798030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","1","1","0","0","0","1","1","3","0","0","0","0","1","0","2","2","2","0","0","0","1","0","1","2","0","0","3","1","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","2","0","0","3","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0",
"커버 - 체인지 (유아소파)","스트라이프 핑크","67","0","34","1713110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","2","0","0","2","1","0","0","1","1","4","0","0","0","0","2","0","1","0","0","0","0","0","2","0","1","0","0","0","1","0","1","1","0","0","0","1","0","2","0","0","0","0","1","1","1","0","0","0","0","1","0","1","1","0","0","0","1","0",
"뉴리틀 라운지소파","그린","2","0","12","1649280","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","2","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0",
"커브-AV","카라멜브라운","1","0","2","1578000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"뉴리틀 라운지소파","레드","2","0","12","1519320","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0",
"커버-NS공용","블루(뉴)","0","0","40","1514400","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","2","0","0","0","0","0","1","2","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","4","2","0","1","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","1","0","1","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","2","0","0","2","2",
"네오 싱글","LATTE","1","0","1","1499000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"커버 - 체인지 (유아소파)","쉐브론 블루","2","0","49","1395270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","21","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","1","0","0","0","2","0","1","0","2","0","0","3","0","2","1","0","0","0","3","0",
"리틀리더 주니어","차콜","113","12","9","1349100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",
