"상품명","옵션내용","현재고","미발송수","주문수","주문금액","20240401","20240402","20240403","20240404","20240405","20240406","20240407","20240408","20240409","20240410","20240411","20240412","20240413","20240414","20240415","20240416","20240417","20240418","20240419","20240420","20240421","20240422","20240423","20240424","20240425","20240426","20240427","20240428","20240429","20240430","20240501","20240502","20240503","20240504","20240505","20240506","20240507","20240508","20240509","20240510","20240511","20240512","20240513","20240514","20240515","20240516","20240517","20240518","20240519","20240520","20240521","20240522","20240523","20240524","20240525","20240526","20240527","20240528","20240529","20240530","20240531","20240601","20240602","20240603","20240604","20240605","20240606","20240607","20240608","20240609","20240610","20240611","20240612","20240613","20240614","20240615","20240616","20240617","20240618","20240619","20240620","20240621","20240622","20240623","20240624","20240625","20240626","20240627","20240628","20240629","20240630",
"톤온톤 책장 공용","측판(1200,800,600)-그레이(S8G)","162","16","158","53209592","6","2","3","0","3","0","0","4","0","0","4","1","0","0","9","0","2","5","1","0","0","7","0","0","0","0","0","0","5","3","0","2","0","0","0","0","11","3","1","4","0","0","11","3","0","2","4","0","0","4","0","0","1","0","0","0","11","0","0","1","0","0","0","3","3","2","0","0","0","0","5","0","1","0","1","0","0","6","1","2","0","3","0","0","16","1","0","1","0","0","0",
"싱글침대","연그레이","42","0","55","52248800","8","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","1","0","0","3","2","0","0","0","0","0","3","0","0","4","1","0","0","0","5","1","0","1","0","0","3","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","2","0","2","2","0","0","0","1","0","0","0","0","0","0",
"네티 플러스 (니스툴그로우 2in1 아기침대)","화이트&아몬드","11","0","132","51214260","4","2","2","6","2","0","0","4","1","0","0","1","0","0","2","0","2","1","1","0","0","4","0","1","0","2","0","0","8","2","0","4","1","0","0","0","7","2","0","3","0","0","1","2","0","2","5","0","0","8","1","3","0","2","0","0","4","1","1","2","3","0","0","2","2","0","0","7","0","0","5","1","4","2","1","0","0","3","1","1","0","1","0","0","3","1","0","0","1","0","0",
"톤온톤 책상장  1200","천지선반-그레이(H2G)","50","17","110","48442592","5","2","2","0","2","0","0","3","0","0","4","1","0","0","7","0","1","2","1","0","0","6","0","0","0","0","0","0","1","2","0","0","0","0","0","0","9","2","1","1","0","0","9","1","0","1","3","0","0","3","0","0","1","1","0","0","8","0","0","1","0","0","0","1","1","1","0","0","0","0","4","0","1","0","0","0","0","4","1","2","0","2","0","0","11","1","0","1","0","0","0",
"톤온톤 책상장  1200","뒷판-그레이(B2G)","114","18","111","48442592","5","2","2","0","2","0","0","3","0","0","4","1","0","0","7","0","1","2","1","0","0","6","0","0","0","0","0","0","1","2","0","0","0","0","0","0","9","2","1","1","0","0","9","1","0","1","3","0","0","3","0","0","1","1","0","0","8","0","0","1","0","0","0","1","1","1","0","0","0","0","4","0","1","0","0","0","0","4","1","2","0","3","0","0","11","1","0","1","0","0","0",
"학생의자 웨일체어","화이트","319","1","443","47621450","17","14","7","7","1","0","0","19","7","0","9","3","0","0","18","7","10","7","4","0","0","9","7","10","9","3","0","0","16","4","0","11","10","0","0","0","19","1","4","7","0","0","19","4","0","12","4","0","0","12","2","4","7","3","0","0","8","4","3","2","6","0","0","8","7","0","0","5","0","0","21","5","8","4","1","0","0","5","5","4","5","3","0","0","7","6","5","7","7","0","0",
"학생의자 웨일체어","실리콘 로고캡","675","1","441","47621450","17","14","7","7","1","0","0","19","7","0","9","3","0","0","18","7","9","7","4","0","0","9","7","10","9","3","0","0","16","4","0","11","10","0","0","0","19","1","4","7","0","0","19","4","0","12","4","0","0","12","2","4","7","3","0","0","8","4","3","2","6","0","0","8","7","0","0","5","0","0","21","4","8","4","1","0","0","5","5","4","5","3","0","0","7","6","5","7","7","0","0",
"에바다용 뉴트럴 플라이우드 데스크","상판-유로화이트","0","4","56","47268800","5","0","0","1","1","0","0","2","0","0","0","1","0","0","3","0","0","0","0","0","0","1","0","1","0","0","0","0","3","0","0","2","3","0","0","0","1","0","1","0","0","0","1","0","0","3","0","0","0","3","0","0","2","0","0","0","3","2","0","0","0","0","0","1","1","0","0","1","0","0","5","1","0","2","0","0","0","2","0","0","2","0","0","0","2","0","0","0","0","0","0",
"에바다용 뉴트럴 플라이우드 데스크","리어탑-오크솔리드원목","19","10","46","45102000","1","1","0","1","1","0","0","3","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","1","0","0","0","3","0","0","0","0","0","1","0","0","2","1","0","0","0","0","1","1","0","0","0","5","3","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","3","0","0",
"듀펜 매트리스 ES(90*200)","14cm (최신)","115","23","215","44000700","20","5","4","2","3","0","0","8","3","0","3","0","0","0","7","1","2","2","1","0","0","8","2","0","1","0","0","0","7","1","0","6","3","0","0","0","11","3","1","3","0","0","11","3","0","6","0","0","0","14","2","1","2","0","0","0","7","0","2","2","2","0","0","12","0","5","0","1","0","0","4","1","2","0","0","0","0","11","0","3","3","2","0","0","8","0","3","1","0","0","0",
"미드확장키트","화이트워시","3","0","47","42943000","3","2","0","0","1","0","0","2","0","0","1","0","0","0","3","1","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","3","0","0","0","0","0","6","1","0","1","0","0","0","2","0","1","0","0","0","0","3","0","0","1","0","0","0","3","1","0","0","1","0","0","1","1","0","1","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0",
"톤온톤 책상장  1200","포인트-화이트(P2W)","176","21","93","40423000","5","1","2","0","2","0","0","2","0","0","4","1","0","0","6","0","1","2","1","0","0","5","0","0","0","0","0","0","1","2","0","0","0","0","0","0","7","2","1","1","0","0","9","1","0","0","2","0","0","2","0","0","1","0","0","0","6","0","0","1","0","0","0","1","1","1","0","0","0","0","3","0","1","0","0","0","0","4","1","1","0","2","0","0","9","0","0","1","0","0","0",
"네티 플러스 (니스툴그로우 2in1 아기침대)","화이트&오크","4","0","100","40271030","3","0","1","1","0","0","0","4","1","0","0","0","0","0","2","1","2","1","2","0","0","0","0","0","2","3","0","0","15","12","0","2","1","0","0","0","3","1","1","2","0","0","3","1","0","0","2","0","0","2","0","1","1","2","0","0","1","0","1","0","1","0","0","4","0","2","0","0","0","0","2","1","2","1","0","0","0","5","1","2","1","0","0","0","2","1","0","1","0","0","0",
"에바다용 싱글침대","화이트워시","10","1","43","39867000","7","4","0","2","0","0","0","4","0","0","1","1","0","0","0","0","0","1","0","0","0","2","2","0","0","0","0","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"스틴스 쿠키","쿠키","285","210","413","38906518","36","12","7","3","2","0","0","17","4","0","9","2","0","0","8","4","3","5","2","0","0","12","7","3","2","0","0","0","20","3","0","19","6","0","0","0","25","6","1","6","0","0","19","2","0","7","1","0","0","22","2","5","6","1","0","0","19","0","0","1","3","0","0","19","1","3","0","6","0","0","10","4","2","3","0","0","0","18","3","3","5","5","0","0","12","0","3","1","3","0","0",
"스틴스 완장","단일상품","66","15","373","38227183","33","10","4","3","1","0","0","17","4","0","10","2","0","0","7","3","3","4","2","0","0","10","4","3","2","0","0","0","17","4","0","18","6","0","0","0","24","5","1","5","0","0","17","2","0","7","1","0","0","19","2","5","5","1","0","0","18","0","0","1","3","0","0","16","2","3","0","6","0","0","9","5","1","3","0","0","0","17","3","3","2","5","0","0","10","0","2","1","2","0","0",
"뉴트럴 플라이우드 데스크","리어탑-유로화이트","163","6","47","36878167","2","0","2","1","0","0","0","1","0","0","1","0","0","0","3","0","1","0","0","0","0","2","0","0","1","0","0","0","4","1","0","0","0","0","0","0","2","2","1","0","0","0","0","1","0","3","0","0","0","3","1","0","0","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","2","1","0","0","3","0","2","0","1","0","0",
"하이확장키트","화이트워시2","2","0","29","36609000","2","0","0","0","0","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","3","1","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0",
"스틴스 안전가드","화이트워시(원목)","117","5","64","32925000","6","2","0","1","0","0","0","6","0","0","3","0","0","0","0","0","1","0","0","0","0","2","0","1","1","0","0","0","4","1","0","2","1","0","0","0","4","1","0","1","0","0","2","0","0","0","0","0","0","4","0","1","0","0","0","0","6","0","0","1","0","0","0","3","1","0","0","0","0","0","1","1","0","0","0","0","0","3","0","0","0","2","0","0","1","0","0","1","0","0","0",
"유아용 매트리스 (70*132)","70*132*11","9","0","238","30992000","6","1","2","6","2","0","0","8","2","0","0","1","0","0","4","0","4","2","3","0","0","5","0","1","2","5","0","0","23","14","0","6","2","0","0","0","10","5","2","3","0","0","3","3","0","1","8","0","0","9","2","5","0","4","0","0","6","1","2","1","4","0","0","6","2","2","0","8","0","0","5","3","6","3","1","0","0","9","2","3","1","1","0","0","6","2","0","9","1","0","0",
"현대물류용 하이가드 유아침대 아이비 (Ivy)","1","4","1","29","30200375","0","0","0","3","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","3","0","1","0","0","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0",
"현대물류용 하이가드 유아침대 아이비 (Ivy)","2","3","1","29","30200375","0","0","0","3","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","3","0","1","0","0","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0",
"현대물류용 하이가드 유아침대 아이비 (Ivy)","3","4","1","29","30200375","0","0","0","3","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","3","0","1","0","0","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0",
"에바다용 하이가드 유아침대 아이비 (Ivy)","1","0","0","29","30108000","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","1","0","1","0","1","0","0","3","0","0","0","0","0","0","2","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","3","0","0","0","0","0","0",
"에바다용 하이가드 유아침대 아이비 (Ivy)","2","0","0","30","30108000","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","1","0","1","0","1","0","0","3","0","0","0","0","0","0","2","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","3","0","0","0","0","0","0",
"에바다용 하이가드 유아침대 아이비 (Ivy)","3","0","0","29","30108000","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","1","0","1","0","1","0","0","3","0","0","0","0","0","0","2","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","3","0","0","0","0","0","0",
"뉴트럴 플라이우드 데스크","리어탑-로즈레이스","1","0","31","29887675","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","1","0","0","0","0","2","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","3","1","0","0","0","0","0","0","1","0","0","1","0","0","3","0","0","0","0","0","0",
"현대물류용 뉴트럴 플라이우드 데스크","상판-오트밀","-1","8","30","28785000","1","0","2","2","0","0","0","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","2","0","0","2","0","0","0","0","0","0",
"듀펜 매트리스 SS(110*200)","14cm","498","190","183","26132000","4","3","1","10","0","0","0","3","0","0","4","3","0","0","4","1","2","0","0","0","0","6","0","4","2","5","0","0","24","6","0","4","6","0","0","0","6","1","1","3","0","0","5","1","0","1","1","0","0","8","1","1","0","0","0","0","10","1","0","1","2","0","0","4","5","0","0","2","0","0","4","3","0","1","0","0","0","8","2","2","5","3","0","0","6","1","0","2","0","0","0",
"노트북거치대(NLS01)","카키 그레이","602","2","865","25761260","39","9","14","11","8","0","0","49","11","0","23","19","0","0","21","6","8","37","10","0","0","22","15","10","10","9","0","0","12","10","0","12","40","0","0","0","32","11","11","14","0","0","12","5","0","16","9","0","0","21","6","9","40","4","0","0","25","6","11","9","18","0","0","13","9","7","0","9","0","0","15","5","4","11","3","0","0","7","8","16","15","6","0","0","46","10","7","2","8","0","0",
"현대물류용 톤온톤 책장 공용","측판(1200,800,600)-그레이(S8G)","3","6","74","24892796","6","1","1","2","0","0","0","3","2","0","0","2","0","0","2","1","2","3","1","0","0","2","0","0","0","0","0","0","4","0","0","2","0","0","0","0","6","1","0","0","0","0","3","3","0","2","0","0","0","2","1","0","0","0","0","0","1","0","0","0","1","0","0","4","2","0","0","0","0","0","2","3","0","1","0","0","0","5","2","0","0","0","0","0","1","0","0","0","0","0","0",
"마이크로파이버 속통","베개속통","483","119","497","23505120","20","11","12","11","5","0","0","34","10","0","7","3","0","0","18","1","5","6","9","0","0","14","10","1","1","1","0","0","17","5","0","20","6","0","0","0","26","9","5","5","0","0","25","11","0","7","3","0","0","20","4","5","8","2","0","0","15","4","4","5","3","0","0","11","5","3","0","8","0","0","11","3","0","1","0","0","0","18","2","3","6","6","0","0","18","1","7","2","4","0","0",
"현대물류용 벙커확장키트","화이트워시 이층","3","3","15","23307000","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0",
"현대물류용 톤온톤 책상장 1200","뒷판-그레이(B2G)","8","10","60","23207796","4","1","1","1","0","0","0","4","2","0","0","2","0","0","1","1","1","2","1","0","0","2","0","0","0","0","0","0","4","0","0","2","0","0","0","0","7","1","0","0","0","0","3","2","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","3","2","0","0","0","0","0","2","1","0","1","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0",
