상품명,옵션내용,현재고,미발송수,주문수,주문금액,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2,2026Q3
펠트도어 1200,하프문 그레이/네이비,23,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,18,16,16,20,7,7,12,4,2,2,2,2,3,3,2,4,0,1,14,28,31,19,6,10,7,0
펠트도어 1200,클라우드 마룬,49,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,7,6,2,1,2,1,2,1,1,2,1,0,0,2,0,1,0,5,0,0,5,7,2,0
펠트도어 1200,클라우드 옐로우,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,18,36,44,24,23,17,23,7,6,7,19,6,5,9,15,3,10,10,12,4,4,14,16,1,0
펠트도어 1200,클라우드 핑크,6,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,98,100,81,171,65,62,80,83,24,29,25,55,18,11,30,46,20,15,23,29,13,6,12,5,1,0
책상용 3도 스토퍼,3도스토퍼(2개 포장),6233,82,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,2335,1753,2134,3067,1121,1250,1575,1972,635,656,661,1414,560,557,687,1365,501,514,574,894,345,370,478,656,287,4
스널크 침구 S,로봇,35,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,36,31,30,40,40,23,14,18,14,6,3,6,5,7,1,10,4,2,2,4,3,2,1,1,1,1,0
AS용 스페어 (밤부체어),등받이스프링(1ea),54,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,6,10,24,27,16,5,14,14,10,5,8,4,8,2,2,5,7,7,6,3,5,1,5,4,0
톤온톤 책상장  1200,포인트-페이디드바이올렛(P2FV),82,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,76,61,65,98,37,48,44,48,29,19,25,52,15,18,22,36,4,13,11,7,3,6,7,8,1,0
AS용 스페어 (밤부체어),둥근 플라스틱(1ea) ,16,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,2,5,3,1,0,6,4,2,2,2,5,8,0,2,4,3,10,8,3,0
펠트 바스켓,라이트그레이/네이비,395,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,120,24,0,37,35,8,87,33,87,129,195,64,175,53,77,137,101,9,6,1,3,82,0
펠트 바스켓,차콜/핑크,420,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,120,24,0,26,12,2,88,51,111,175,136,137,217,82,114,40,40,51,33,15,15,18,0
실리콘 손잡이,커버 차콜,413,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,551,667,261,280,320,371,138,139,143,559,61,98,163,214,68,77,78,98,29,27,45,95,34,0
안티 진드기커버 ESL(90*200*35),화이트,368,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,6,5,8,9,8,11,8,4,17,15,4,11,8,3,3,0
스널크 침구 S,프린세스 옐로우,369,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,20,3,13,12,5,7,2,2,3,3,2,0,1,0,3,2,2,1,0,1,2,2,0
스널크 침구 S,팜비치,97,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,4,1,1,4,2,1,2,1,2,0,2,0,1,0,1,2,1,0,1,0,1,0
2단 서랍(신형),그레이,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,17,14,29,32,16,15,10,781,268,150,32,28,73,38,68,124,82,5,8,72,1,0
2단 서랍 부품,기본바퀴 1ea,40,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,164,48,40,76,48,36,36,36,3976,1560,606,128,126,295,160,270,508,328,20,26,292,12,0
AS용 밤부쿠션 (릴리즈락X),메쉬백 좌판,17,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,6,5,4,10,4,3,1,1,3,5,2,1,6,2,6,7,3,0
AS용 스페어 (비타워),칸막이-카데트블루,86,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0
CS팀 터치 LED 스탠드,단일상품,11,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,37,22,21,11,10,10,17,22,11,9,18,20,24,17,4,4,1,1,9,15,0
CS팀 노트북거치대,실버,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,45,50,19,63,92,109,40,38,22,27,16,23,11,5,4,4,0,3,0,0,2,1
CS팀 마이크로파이버 속통,베개속통,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
CS팀 마이크로파이버 속통,이불속통-사계절용S,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,8,9,5,8,14,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0
CS팀 워싱코튼 누빔 매트리스 커버,사이즈:SS 색상:라이트그레이,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0
CS팀 워싱코튼 누빔 매트리스 패드,사이즈:SS 색상:라이트그레이,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,2,0,0,0,1,0,0,1,0,1,1,0,0,3,0
CS팀 스널크 침구 S,유니콘,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
슈퍼싱글침대,연그레이 1번,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,35,37,42,14,27,20,31,30,26,25,29,20,20,3,0,0,0,0,0,1,0
AS용 슈퍼싱글 스페어,P1,7,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,5,5,2,0,1,3,0
사틴 누빔 매트리스 패드,사이즈:ES 색상:페이디드네이비,387,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,28,25,34,11,4,2,5,13,3,2,0,1,5,3,4,9,2,0
사틴 누빔 매트리스 패드,사이즈:SS 색상:소프트핑크,2,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,7,8,10,4,1,4,2,1,1,4,1,16,6,47,41,0
사틴 누빔 매트리스 패드,사이즈:SS 색상:페이디드네이비,68,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,13,4,3,3,0,3,3,1,1,1,3,10,3,39,47,0
미드/2층용 플레이커튼 모던,뉴트럴 플래닛,7,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,12,14,6,19,8,25,11,14,9,12,18,11,9,6,2,4,1,0
미드/2층용 플레이커튼 모던,뉴트럴 인어공주,13,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,9,7,5,11,9,5,3,4,3,1,8,8,4,1,0,1,1,0
마그네틱바,오크(각인X),443,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,210,96,91,87,163,71,79,98,147,58,71,61,117,57,55,100,119,53,1
마그네틱바,월넛(각인X),668,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,86,19,50,13,9,21,51,25,32,33,58,31,0
니스툴그로우 유아소파,워터폴블루,222,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,6,11,2,0,0,1,1,0,1,8,5,2,6,0,3,3,0
에바다용 뉴트럴 플라이우드 데스크,리어탑-로즈레이스,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,37,11,4,9,32,13,10,17,19,7,10,7,5,2,1,2,1,1,0
에바다용 뉴트럴 플라이우드 데스크,리어탑-유로화이트,27,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,154,64,41,48,110,53,51,59,86,22,24,19,18,12,19,6,8,2,0
마그네틱바,월넛(각인O),195,26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,119,206,80,67,103,156,61,59,105,152,60,2
톤온톤 책장용 펠트보드,펠트보드-로즈,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,16,22,14,17,14,19,7,8,2,3,4,7,11,27,3,0
톤온톤 책장용 펠트보드,펠트보드-옐로우,6,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,9,5,11,7,3,10,3,3,5,3,5,4,23,67,17,0
톤온톤 책장용 펠트보드,펠트보드-그린,126,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,5,7,5,5,2,4,2,2,2,1,3,0,3,12,16,0
톤온톤 책장용 펠트보드,펠트보드-네이비,100,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,1,13,5,8,8,9,4,6,7,0,0,0,6,14,9,0
AS용 터치 LED 스탠드,N버튼,18,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,17,26,22,11,20,12,22,12,23,17,9,7,7,10,12,3,0
톤온톤 책장용 펠트보드,밴드-로즈 (펠트보드-로즈),279,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,16,23,14,17,15,22,7,8,2,3,4,7,9,26,3,0
톤온톤 책장용 펠트보드,밴드-옐로우 (펠트보드-옐로우),280,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,5,11,8,3,14,3,3,5,3,5,4,23,65,17,0
톤온톤 책장용 펠트보드,밴드-그린 (펠트보드-그린),650,18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,10,14,10,10,4,11,4,4,4,1,5,0,6,23,32,0
톤온톤 책장용 펠트보드,밴드-네이비 (펠트보드-네이비),593,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,2,26,10,16,17,20,8,13,14,0,0,0,12,28,15,0
AS용 스페어 (뉴트럴 메쉬백체어),고무마개 (O),138,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,5,13,0,4,4,4,11,0,0,0,1,1,0,0,4,0
CS팀 뉴트럴 메쉬백체어,오프화이트,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AS용 스페어 (뉴트럴 데스크),릴리즈락 커버(메쉬백좌판과공용),28,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,8,1,0
AS용 스페어 (뉴트럴 메쉬백체어),좌판 릴리즈락(O),3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,1,0,0,0,0,0,0,2,0,0,0,1,0
AS용 스페어 (뉴트럴 메쉬백체어),관절구분 플라스틱(O)_(1set),3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
스널크 침구 S,와일드 프렌즈,39,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,11,6,5,8,3,1,0,3,2,2,4,1,0,2,2,2,0
CS팀 뉴온라인스탠드,클램프,6,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,9,1,0,2,4,1,0,0,0,0,0,0,1,0
책상사은품,구글워치,801,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,38,27,14,29,17,5,5,2,13,0,1,1,1,0
앉는습관 챌린지용 보드판,단일상품,281,63,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,1437,510,533,589,1228,504,462,545,786,317,324,354,438,164,3
CS팀 검수건,소,7446,267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,12,27,77,43,10,16,44,5,17,12,50,59,3438,0
CS팀 검수건,중,767,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,6,12,2,21,14,11,16,25,28,15,26,37,13,1
CS팀 검수건,대1,682,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,28,19,27,29,14,14,18,20,24,19,25,40,23,0
CS팀 검수건,대2,933,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,1,0,2,2,10,2,4,5,2,4,5,7,0
CS팀 검수건,이형,978,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,0,1,1,2,2,3,0
AS용 스페어 (뉴트럴 데스크),낮은 중심봉(O),7,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,11,4,1,5,4,0,3,2,1,2,0
AS용 스페어 (뉴트럴 데스크),낮은 중심봉 커버(O),7,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,10,4,1,5,3,0,3,2,1,2,0
펠트바스켓 증정 스티커,단일상품,605,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,145,121,230,99,51,54,76,47,22,7,9,6,0
네티 플러스 (니스툴그로우 2in1 아기침대),화이트&아몬드,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,67,132,157,167,159,35,2,0,0,7,0
클레어(NBS07)  커버,책벌레 커버,4341,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,126,128,78,106,89,53,46,33,29,0
클레어(NBS07)  커버,스마일 커버 색상: 그린,3965,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73,211,168,170,124,82,97,67,41,1
에바다용 뉴트럴 플라이우드 데스크,리어탑-오크솔리드원목,16,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,46,50,54,140,21,40,41,40,18,0
웨이브 사무용가구,"색상:블랙,사이즈:하이백",89,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,6,10,4,3,2,3,0
웨이브 사무용가구,"색상:스모크그레이,사이즈:하이백",92,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,4,2,4,1,2,2,0
스널크 침구 S,비글프렌즈,3,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,8,5,2,1,2,0
AS용 스페어 (웨일체어),이동바퀴,27,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,0,1,2,0
CS팀 워싱코튼 누빔 매트리스 패드,사이즈:SS 색상:아이보리,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0
B급 로버60 유모차,색상:그레이,7,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
B급 아기 변기 응까,단일상품,9,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
키위체어,밤부백,95,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,28,35,26,5,0
키위체어,메쉬백,176,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,123,98,42,96,110,0
플레이터널 SS,미스트블루,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,11,10,13,10,5,0
현대물류용 헤이(HEJ) 단층침대 ES,베이지 1번,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
현대물류용 헤이(HEJ) 단층침대 ES,베이지 2번,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
에바다용 헤이 2단 레일 수납장,화이트 1번,9,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,11,32,24,27,37,0
에바다용 헤이 2단 레일 수납장,화이트 2번 - 플라스틱 수납함 4ea,8,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,11,32,24,27,37,0
CS팀 스널크 침구 S,키튼프렌즈,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
미드/2층용 플레이커튼 모던,네이비 끈,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,10,12,10,1,0
미드/2층용 플레이커튼 모던,밀리터리 끈,47,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
네티맥스 범퍼가드,라이트그레이(폴리),24,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,22,3,1,0
B급 아기 체중계*,B급 DC5H(아기전용),12,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
신생아 카시트 포르테360 커버,오프화이트,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
B급 독서클립,뉴 독서클립,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0
CS팀 학생의자 웨일체어,시트커버,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CS팀 학생의자 웨일체어,발받침,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CS팀 키위체어,발받침,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
B급 신생아침대 에그,화이트실버,2,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
오름 하이체어 악세서리,좌판 시트커버,48,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
자체 톤온톤 2단 책장 1200 (교구장),2G12W (뒷판/천지선반/포인트 포함),31,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,18,0
에바다용 톤온톤 2단 책장 1200 (교구장),2G12W (뒷판/천지선반/포인트 포함),1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
현대물류용 톤온톤 2단 책장 1200 (교구장),2G12W (뒷판/천지선반/포인트 포함),1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
침대용 자석보드(스틸보드),화이트,199,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
아이비SS -＞ 캠퍼 모듈변경,캠퍼 전면 긴 간살가드,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
아이비SS -＞ 캠퍼 모듈변경,캠퍼 헤드판 -소프트화이트,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B급 스프라우트 매트리스,SS(110*200) - 17cm,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
플레이 부품,커튼레일(2000장 펠트스크린용),294,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
플레이 부품,2000장 펠트스크린용 고리,24,24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
CS팀 뉴온라인스탠드,클램프-오크솔리드원목용,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
